ppm,797.5K,798K,798.5K,799K,799.5K,800K,800.5K,801K,801.5K,802K,802.5K
115.9159159,0.008530511,0.008732301,0.008732221,0.008730752,0.008729978,0.008729204,0.00872843,0.008727657,0.008726883,0.00872611,0.008725336
116.0660661,0.008458341,0.008658485,0.008658404,0.008656945,0.008656175,0.008655406,0.008654636,0.008653867,0.008653097,0.008652328,0.008651559
116.2162162,0.008387112,0.00858563,0.008585548,0.008584099,0.008583333,0.008582568,0.008581803,0.008581037,0.008580272,0.008579507,0.008578743
116.3663664,0.008316808,0.00851372,0.008513636,0.008512197,0.008511436,0.008510675,0.008509914,0.008509153,0.008508392,0.008507631,0.008506871
116.5165165,0.008247412,0.008442738,0.008442653,0.008441223,0.008440466,0.008439709,0.008438953,0.008438196,0.008437439,0.008436683,0.008435926
116.6666667,0.008178909,0.008372667,0.008372581,0.008371161,0.008370408,0.008369656,0.008368903,0.00836815,0.008367398,0.008366645,0.008365893
116.8168168,0.008111283,0.008303493,0.008303406,0.008301995,0.008301246,0.008300498,0.008299749,0.008299001,0.008298252,0.008297504,0.008296756
116.966967,0.008044518,0.008235199,0.00823511,0.008233709,0.008232965,0.00823222,0.008231476,0.008230731,0.008229987,0.008229243,0.008228499
117.1171171,0.007978601,0.008167771,0.008167681,0.008166289,0.008165548,0.008164808,0.008164067,0.008163327,0.008162587,0.008161847,0.008161107
117.2672673,0.007913517,0.008101192,0.008101102,0.008099719,0.008098982,0.008098246,0.008097509,0.008096773,0.008096037,0.008095301,0.008094565
117.4174174,0.00784925,0.00803545,0.008035358,0.008033985,0.008033252,0.00803252,0.008031787,0.008031055,0.008030323,0.008029591,0.008028859
117.5675676,0.007785788,0.00797053,0.007970437,0.007969072,0.007968344,0.007967615,0.007966887,0.007966158,0.00796543,0.007964702,0.007963974
117.7177177,0.007723117,0.007906418,0.007906324,0.007904968,0.007904243,0.007903519,0.007902794,0.00790207,0.007901345,0.007900621,0.007899897
117.8678679,0.007661223,0.0078431,0.007843005,0.007841658,0.007840937,0.007840216,0.007839496,0.007838775,0.007838055,0.007837334,0.007836614
118.018018,0.007600094,0.007780563,0.007780467,0.007779129,0.007778412,0.007777695,0.007776978,0.007776261,0.007775545,0.007774828,0.007774112
118.1681682,0.007539716,0.007718794,0.007718697,0.007717367,0.007716654,0.007715941,0.007715228,0.007714516,0.007713803,0.00771309,0.007712378
118.3183183,0.007480078,0.00765778,0.007657683,0.007656361,0.007655652,0.007654943,0.007654234,0.007653525,0.007652816,0.007652107,0.007651398
118.4684685,0.007421166,0.007597509,0.007597411,0.007596098,0.007595392,0.007594687,0.007593982,0.007593276,0.007592571,0.007591866,0.007591161
118.6186186,0.007362969,0.007537969,0.007537869,0.007536565,0.007535863,0.007535162,0.00753446,0.007533759,0.007533057,0.007532356,0.007531655
118.7687688,0.007305475,0.007479147,0.007479047,0.007477751,0.007477053,0.007476355,0.007475657,0.007474959,0.007474261,0.007473564,0.007472866
118.9189189,0.007248673,0.007421032,0.007420931,0.007419643,0.007418949,0.007418255,0.00741756,0.007416866,0.007416172,0.007415478,0.007414785
119.0690691,0.007192551,0.007363613,0.007363511,0.007362231,0.00736154,0.00736085,0.007360159,0.007359469,0.007358778,0.007358088,0.007357398
119.2192192,0.007137099,0.007306877,0.007306774,0.007305503,0.007304816,0.007304129,0.007303442,0.007302755,0.007302068,0.007301382,0.007300695
119.3693694,0.007082305,0.007250815,0.007250711,0.007249447,0.007248764,0.00724808,0.007247397,0.007246714,0.007246031,0.007245348,0.007244665
119.5195195,0.007028159,0.007195415,0.00719531,0.007194054,0.007193374,0.007192695,0.007192015,0.007191335,0.007190656,0.007189976,0.007189297
119.6696697,0.006974651,0.007140666,0.007140561,0.007139313,0.007138637,0.00713796,0.007137284,0.007136608,0.007135932,0.007135256,0.007134581
119.8198198,0.00692177,0.007086559,0.007086453,0.007085213,0.00708454,0.007083867,0.007083194,0.007082522,0.00708185,0.007081177,0.007080505
119.96997,0.006869507,0.007033083,0.007032976,0.007031744,0.007031074,0.007030405,0.007029736,0.007029067,0.007028398,0.007027729,0.00702706
120.1201201,0.006817851,0.006980228,0.006980121,0.006978896,0.00697823,0.006977564,0.006976898,0.006976233,0.006975567,0.006974902,0.006974237
120.2702703,0.006766793,0.006927984,0.006927877,0.006926659,0.006925997,0.006925334,0.006924672,0.00692401,0.006923348,0.006922686,0.006922024
120.4204204,0.006716325,0.006876343,0.006876234,0.006875024,0.006874365,0.006873706,0.006873048,0.006872389,0.00687173,0.006871072,0.006870413
120.5705706,0.006666435,0.006825294,0.006825185,0.006823982,0.006823326,0.006822671,0.006822015,0.00682136,0.006820705,0.00682005,0.006819395
120.7207207,0.006617117,0.006774828,0.006774718,0.006773523,0.00677287,0.006772218,0.006771566,0.006770914,0.006770262,0.006769611,0.006768959
120.8708709,0.00656836,0.006724936,0.006724826,0.006723638,0.006722989,0.00672234,0.006721691,0.006721043,0.006720394,0.006719746,0.006719098
121.021021,0.006520156,0.00667561,0.006675499,0.006674318,0.006673672,0.006673027,0.006672382,0.006671736,0.006671091,0.006670446,0.006669801
121.1711712,0.006472497,0.00662684,0.006626729,0.006625555,0.006624913,0.006624271,0.006623628,0.006622986,0.006622345,0.006621703,0.006621061
121.3213213,0.006425373,0.006578619,0.006578507,0.00657734,0.006576701,0.006576062,0.006575423,0.006574785,0.006574146,0.006573508,0.006572869
121.4714715,0.006378778,0.006530937,0.006530825,0.006529665,0.006529029,0.006528394,0.006527758,0.006527123,0.006526487,0.006525852,0.006525217
121.6216216,0.006332703,0.006483787,0.006483675,0.006482522,0.006481889,0.006481257,0.006480625,0.006479992,0.00647936,0.006478728,0.006478096
121.7717718,0.006287141,0.006437161,0.006437048,0.006435902,0.006435273,0.006434644,0.006434014,0.006433385,0.006432756,0.006432128,0.006431499
121.9219219,0.006242082,0.006391051,0.006390938,0.006389798,0.006389172,0.006388546,0.00638792,0.006387294,0.006386668,0.006386043,0.006385417
122.0720721,0.006197521,0.006345449,0.006345335,0.006344202,0.006343579,0.006342956,0.006342334,0.006341711,0.006341088,0.006340466,0.006339843
122.2222222,0.006153449,0.006300347,0.006300233,0.006299107,0.006298487,0.006297867,0.006297247,0.006296628,0.006296008,0.006295389,0.00629477
122.3723724,0.006109859,0.006255738,0.006255624,0.006254504,0.006253888,0.006253271,0.006252654,0.006252038,0.006251421,0.006250805,0.006250189
122.5225225,0.006066744,0.006211615,0.0062115,0.006210388,0.006209774,0.00620916,0.006208547,0.006207933,0.00620732,0.006206707,0.006206094
122.6726727,0.006024098,0.006167971,0.006167856,0.006166749,0.006166139,0.006165528,0.006164918,0.006164307,0.006163697,0.006163087,0.006162477
122.8228228,0.005981912,0.006124798,0.006124682,0.006123583,0.006122975,0.006122368,0.00612176,0.006121153,0.006120546,0.006119939,0.006119332
122.972973,0.005940181,0.00608209,0.006081974,0.006080881,0.006080276,0.006079672,0.006079067,0.006078463,0.006077859,0.006077255,0.006076651
123.1231231,0.005898898,0.00603984,0.006039723,0.006038636,0.006038035,0.006037433,0.006036832,0.006036231,0.00603563,0.006035029,0.006034428
123.2732733,0.005858056,0.005998041,0.005997924,0.005996843,0.005996245,0.005995646,0.005995048,0.00599445,0.005993852,0.005993254,0.005992656
123.4234234,0.005817649,0.005956687,0.00595657,0.005955495,0.005954899,0.005954304,0.005953708,0.005953113,0.005952518,0.005951923,0.005951328
123.5735736,0.00577767,0.005915771,0.005915653,0.005914585,0.005913992,0.0059134,0.005912807,0.005912215,0.005911623,0.005911031,0.005910439
123.7237237,0.005738114,0.005875287,0.005875169,0.005874107,0.005873517,0.005872927,0.005872338,0.005871749,0.005871159,0.00587057,0.005869981
123.8738739,0.005698974,0.005835229,0.005835111,0.005834055,0.005833468,0.005832881,0.005832294,0.005831708,0.005831121,0.005830535,0.005829949
124.024024,0.005660245,0.00579559,0.005795472,0.005794422,0.005793838,0.005793254,0.00579267,0.005792087,0.005791503,0.00579092,0.005790337
124.1741742,0.005621921,0.005756366,0.005756248,0.005755203,0.005754622,0.005754041,0.00575346,0.00575288,0.005752299,0.005751718,0.005751138
124.3243243,0.005583995,0.00571755,0.005717431,0.005716393,0.005715814,0.005715236,0.005714658,0.00571408,0.005713502,0.005712925,0.005712347
124.4744745,0.005546462,0.005679135,0.005679017,0.005677984,0.005677409,0.005676833,0.005676258,0.005675683,0.005675108,0.005674533,0.005673958
124.6246246,0.005509318,0.005641118,0.005640999,0.005639972,0.005639399,0.005638827,0.005638254,0.005637682,0.00563711,0.005636538,0.005635966
124.7747748,0.005472555,0.005603491,0.005603372,0.005602351,0.005601781,0.005601211,0.005600642,0.005600072,0.005599503,0.005598933,0.005598364
124.9249249,0.00543617,0.00556625,0.005566131,0.005565115,0.005564548,0.005563981,0.005563414,0.005562848,0.005562281,0.005561714,0.005561148
125.0750751,0.005400157,0.005529389,0.00552927,0.00552826,0.005527696,0.005527131,0.005526567,0.005526003,0.005525439,0.005524875,0.005524312
125.2252252,0.00536451,0.005492903,0.005492784,0.00549178,0.005491218,0.005490657,0.005490095,0.005489534,0.005488973,0.005488411,0.005487851
125.3753754,0.005329224,0.005456787,0.005456668,0.005455669,0.00545511,0.005454551,0.005453993,0.005453434,0.005452876,0.005452317,0.005451759
125.5255255,0.005294296,0.005421036,0.005420916,0.005419923,0.005419367,0.005418811,0.005418255,0.005417699,0.005417143,0.005416587,0.005416032
125.6756757,0.005259718,0.005385645,0.005385525,0.005384537,0.005383984,0.00538343,0.005382877,0.005382323,0.00538177,0.005381217,0.005380664
125.8258258,0.005225488,0.005350608,0.005350488,0.005349506,0.005348955,0.005348404,0.005347853,0.005347303,0.005346752,0.005346202,0.005345652
125.975976,0.0051916,0.005315921,0.005315801,0.005314825,0.005314276,0.005313728,0.00531318,0.005312632,0.005312084,0.005311536,0.005310989
126.1261261,0.00515805,0.00528158,0.00528146,0.005280488,0.005279943,0.005279397,0.005278852,0.005278306,0.005277761,0.005277216,0.005276671
126.2762763,0.005124833,0.005247579,0.005247459,0.005246493,0.00524595,0.005245407,0.005244864,0.005244321,0.005243779,0.005243236,0.005242694
126.4264264,0.005091944,0.005213915,0.005213794,0.005212834,0.005212293,0.005211753,0.005211212,0.005210672,0.005210132,0.005209592,0.005209052
126.5765766,0.005059379,0.005180582,0.005180461,0.005179506,0.005178968,0.00517843,0.005177892,0.005177355,0.005176817,0.00517628,0.005175743
126.7267267,0.005027134,0.005147576,0.005147455,0.005146505,0.00514597,0.005145434,0.005144899,0.005144364,0.005143829,0.005143294,0.00514276
126.8768769,0.004995205,0.005114893,0.005114772,0.005113827,0.005113294,0.005112761,0.005112229,0.005111696,0.005111164,0.005110631,0.005110099
127.027027,0.004963587,0.005082528,0.005082408,0.005081467,0.005080937,0.005080407,0.005079877,0.005079347,0.005078817,0.005078287,0.005077757
127.1771772,0.004932276,0.005050478,0.005050357,0.005049422,0.005048894,0.005048367,0.005047839,0.005047312,0.005046784,0.005046257,0.00504573
127.3273273,0.004901269,0.005018738,0.005018617,0.005017687,0.005017162,0.005016637,0.005016111,0.005015586,0.005015061,0.005014537,0.005014012
127.4774775,0.00487056,0.004987304,0.004987183,0.004986258,0.004985735,0.004985212,0.00498469,0.004984167,0.004983645,0.004983122,0.0049826
127.6276276,0.004840147,0.004956172,0.004956052,0.004955131,0.004954611,0.00495409,0.00495357,0.00495305,0.00495253,0.00495201,0.00495149
127.7777778,0.004810026,0.004925339,0.004925218,0.004924303,0.004923785,0.004923267,0.004922749,0.004922231,0.004921714,0.004921196,0.004920679
127.9279279,0.004780192,0.0048948,0.004894679,0.004893768,0.004893252,0.004892737,0.004892222,0.004891706,0.004891191,0.004890676,0.004890161
128.0780781,0.004750642,0.004864551,0.00486443,0.004863524,0.004863011,0.004862498,0.004861985,0.004861472,0.004860959,0.004860447,0.004859934
128.2282282,0.004721373,0.004834589,0.004834468,0.004833567,0.004833056,0.004832545,0.004832035,0.004831524,0.004831014,0.004830504,0.004829994
128.3783784,0.00469238,0.00480491,0.004804789,0.004803893,0.004803384,0.004802876,0.004802368,0.00480186,0.004801352,0.004800844,0.004800336
128.5285285,0.00466366,0.004775511,0.00477539,0.004774498,0.004773992,0.004773486,0.00477298,0.004772474,0.004771969,0.004771463,0.004770958
128.6786787,0.00463521,0.004746387,0.004746266,0.004745379,0.004744876,0.004744372,0.004743868,0.004743365,0.004742862,0.004742358,0.004741855
128.8288288,0.004607026,0.004717536,0.004717415,0.004716533,0.004716031,0.00471553,0.004715029,0.004714528,0.004714027,0.004713526,0.004713025
128.978979,0.004579105,0.004688954,0.004688833,0.004687955,0.004687456,0.004686957,0.004686458,0.00468596,0.004685461,0.004684962,0.004684464
129.1291291,0.004551444,0.004660637,0.004660516,0.004659643,0.004659147,0.00465865,0.004658153,0.004657657,0.00465716,0.004656664,0.004656168
129.2792793,0.004524039,0.004632583,0.004632462,0.004631594,0.004631099,0.004630605,0.00463011,0.004629616,0.004629122,0.004628628,0.004628134
129.4294294,0.004496887,0.004604788,0.004604667,0.004603803,0.00460331,0.004602818,0.004602326,0.004601834,0.004601342,0.004600851,0.004600359
129.5795796,0.004469985,0.004577248,0.004577127,0.004576267,0.004575777,0.004575288,0.004574798,0.004574308,0.004573818,0.004573329,0.00457284
129.7297297,0.00444333,0.004549961,0.00454984,0.004548985,0.004548497,0.004548009,0.004547522,0.004547034,0.004546547,0.00454606,0.004545572
129.8798799,0.004416918,0.004522923,0.004522802,0.004521951,0.004521466,0.00452098,0.004520495,0.00452001,0.004519525,0.00451904,0.004518555
130.03003,0.004390747,0.004496131,0.004496011,0.004495164,0.004494681,0.004494198,0.004493714,0.004493231,0.004492749,0.004492266,0.004491783
130.1801802,0.004364814,0.004469583,0.004469463,0.00446862,0.004468139,0.004467658,0.004467177,0.004466696,0.004466216,0.004465735,0.004465254
130.3303303,0.004339116,0.004443275,0.004443155,0.004442317,0.004441838,0.004441359,0.00444088,0.004440401,0.004439923,0.004439444,0.004438966
130.4804805,0.00431365,0.004417204,0.004417084,0.00441625,0.004415773,0.004415297,0.00441482,0.004414344,0.004413867,0.004413391,0.004412915
130.6306306,0.004288412,0.004391368,0.004391248,0.004390418,0.004389944,0.004389469,0.004388995,0.00438852,0.004388046,0.004387572,0.004387098
130.7807808,0.004263401,0.004365763,0.004365643,0.004364818,0.004364345,0.004363873,0.004363401,0.004362928,0.004362456,0.004361984,0.004361512
130.9309309,0.004238614,0.004340387,0.004340267,0.004339446,0.004338976,0.004338505,0.004338035,0.004337565,0.004337095,0.004336625,0.004336156
131.0810811,0.004214047,0.004315237,0.004315117,0.0043143,0.004313832,0.004313364,0.004312896,0.004312428,0.00431196,0.004311492,0.004311025
131.2312312,0.004189699,0.004290311,0.004290191,0.004289378,0.004288912,0.004288446,0.00428798,0.004287514,0.004287048,0.004286582,0.004286117
131.3813814,0.004165566,0.004265604,0.004265485,0.004264676,0.004264212,0.004263748,0.004263284,0.00426282,0.004262357,0.004261893,0.004261429
131.5315315,0.004141646,0.004241116,0.004240997,0.004240192,0.00423973,0.004239268,0.004238806,0.004238344,0.004237883,0.004237421,0.00423696
131.6816817,0.004117937,0.004216844,0.004216724,0.004215923,0.004215463,0.004215003,0.004214544,0.004214084,0.004213624,0.004213165,0.004212706
131.8318318,0.004094435,0.004192783,0.004192664,0.004191867,0.004191409,0.004190952,0.004190494,0.004190036,0.004189579,0.004189121,0.004188664
131.981982,0.004071139,0.004168934,0.004168815,0.004168022,0.004167566,0.00416711,0.004166654,0.004166199,0.004165743,0.004165288,0.004164832
132.1321321,0.004048046,0.004145292,0.004145173,0.004144384,0.00414393,0.004143476,0.004143022,0.004142569,0.004142115,0.004141662,0.004141209
132.2822823,0.004025154,0.004121855,0.004121736,0.004120951,0.004120499,0.004120047,0.004119596,0.004119144,0.004118693,0.004118241,0.00411779
132.4324324,0.00400246,0.004098621,0.004098502,0.004097721,0.004097271,0.004096821,0.004096372,0.004095922,0.004095473,0.004095023,0.004094574
132.5825826,0.003979962,0.004075588,0.004075469,0.004074692,0.004074244,0.004073796,0.004073348,0.004072901,0.004072453,0.004072006,0.004071559
132.7327327,0.003957657,0.004052753,0.004052634,0.004051861,0.004051415,0.004050969,0.004050523,0.004050078,0.004049632,0.004049187,0.004048741
132.8828829,0.003935544,0.004030114,0.004029995,0.004029225,0.004028781,0.004028338,0.004027894,0.00402745,0.004027007,0.004026563,0.00402612
133.033033,0.00391362,0.004007668,0.00400755,0.004006784,0.004006342,0.0040059,0.004005458,0.004005016,0.004004575,0.004004133,0.004003692
133.1831832,0.003891884,0.003985414,0.003985296,0.003984533,0.003984093,0.003983653,0.003983213,0.003982774,0.003982334,0.003981894,0.003981455
133.3333333,0.003870331,0.003963349,0.003963231,0.003962472,0.003962034,0.003961596,0.003961158,0.00396072,0.003960282,0.003959845,0.003959407
133.4834835,0.003848962,0.00394147,0.003941353,0.003940598,0.003940161,0.003939725,0.003939289,0.003938853,0.003938417,0.003937982,0.003937546
133.6336336,0.003827773,0.003919777,0.00391966,0.003918908,0.003918474,0.00391804,0.003917605,0.003917171,0.003916737,0.003916304,0.00391587
133.7837838,0.003806763,0.003898267,0.003898149,0.003897401,0.003896969,0.003896537,0.003896104,0.003895672,0.00389524,0.003894808,0.003894376
133.9339339,0.003785929,0.003876937,0.003876819,0.003876075,0.003875645,0.003875214,0.003874784,0.003874353,0.003873923,0.003873493,0.003873063
134.0840841,0.00376527,0.003855785,0.003855668,0.003854928,0.003854499,0.00385407,0.003853642,0.003853213,0.003852785,0.003852357,0.003851929
134.2342342,0.003744784,0.00383481,0.003834694,0.003833956,0.00383353,0.003833103,0.003832676,0.00383225,0.003831823,0.003831397,0.00383097
134.3843844,0.003724467,0.00381401,0.003813894,0.00381316,0.003812735,0.00381231,0.003811885,0.00381146,0.003811036,0.003810611,0.003810187
134.5345345,0.00370432,0.003793383,0.003793266,0.003792536,0.003792113,0.00379169,0.003791267,0.003790844,0.003790421,0.003789998,0.003789576
134.6846847,0.003684339,0.003772926,0.003772809,0.003772083,0.003771661,0.00377124,0.003770819,0.003770398,0.003769977,0.003769556,0.003769135
134.8348348,0.003664523,0.003752637,0.003752521,0.003751798,0.003751379,0.003750959,0.00375054,0.00375012,0.003749701,0.003749282,0.003748863
134.984985,0.003644871,0.003732516,0.0037324,0.00373168,0.003731263,0.003730845,0.003730427,0.00373001,0.003729592,0.003729175,0.003728758
135.1351351,0.003625379,0.00371256,0.003712444,0.003711728,0.003711312,0.003710896,0.00371048,0.003710064,0.003709649,0.003709233,0.003708818
135.2852853,0.003606047,0.003692767,0.003692651,0.003691938,0.003691524,0.00369111,0.003690696,0.003690282,0.003689868,0.003689454,0.003689041
135.4354354,0.003586872,0.003673135,0.00367302,0.00367231,0.003671897,0.003671485,0.003671073,0.003670661,0.003670249,0.003669837,0.003669425
135.5855856,0.003567854,0.003653663,0.003653548,0.003652841,0.00365243,0.00365202,0.003651609,0.003651199,0.003650789,0.003650378,0.003649968
135.7357357,0.00354899,0.003634349,0.003634234,0.00363353,0.003633121,0.003632713,0.003632304,0.003631895,0.003631487,0.003631078,0.00363067
135.8858859,0.003530278,0.00361519,0.003615076,0.003614376,0.003613968,0.003613561,0.003613154,0.003612747,0.003612341,0.003611934,0.003611527
136.036036,0.003511717,0.003596187,0.003596072,0.003595375,0.00359497,0.003594564,0.003594159,0.003593754,0.003593349,0.003592944,0.003592539
136.1861862,0.003493305,0.003577335,0.003577221,0.003576528,0.003576124,0.00357572,0.003575317,0.003574913,0.00357451,0.003574106,0.003573703
136.3363363,0.003475041,0.003558635,0.003558521,0.003557831,0.003557429,0.003557027,0.003556625,0.003556223,0.003555822,0.00355542,0.003555018
136.4864865,0.003456923,0.003540085,0.003539971,0.003539284,0.003538883,0.003538483,0.003538083,0.003537683,0.003537283,0.003536883,0.003536483
136.6366366,0.003438949,0.003521682,0.003521568,0.003520884,0.003520486,0.003520087,0.003519689,0.00351929,0.003518892,0.003518494,0.003518095
136.7867868,0.003421118,0.003503426,0.003503312,0.003502631,0.003502234,0.003501837,0.00350144,0.003501044,0.003500647,0.00350025,0.003499854
136.9369369,0.003403429,0.003485314,0.0034852,0.003484523,0.003484127,0.003483732,0.003483337,0.003482942,0.003482547,0.003482152,0.003481757
137.0870871,0.003385879,0.003467345,0.003467232,0.003466557,0.003466163,0.00346577,0.003465376,0.003464983,0.00346459,0.003464196,0.003463803
137.2372372,0.003368468,0.003449518,0.003449405,0.003448733,0.003448341,0.003447949,0.003447557,0.003447165,0.003446774,0.003446382,0.003445991
137.3873874,0.003351193,0.00343183,0.003431718,0.003431049,0.003430659,0.003430269,0.003429878,0.003429488,0.003429098,0.003428708,0.003428318
137.5375375,0.003334054,0.003414282,0.003414169,0.003413504,0.003413115,0.003412726,0.003412338,0.003411949,0.003411561,0.003411172,0.003410784
137.6876877,0.003317049,0.00339687,0.003396758,0.003396096,0.003395709,0.003395321,0.003394934,0.003394547,0.003394161,0.003393774,0.003393387
137.8378378,0.003300176,0.003379595,0.003379483,0.003378823,0.003378437,0.003378052,0.003377667,0.003377281,0.003376896,0.003376511,0.003376126
137.987988,0.003283434,0.003362453,0.003362341,0.003361685,0.003361301,0.003360917,0.003360533,0.003360149,0.003359765,0.003359382,0.003358998
138.1381381,0.003266823,0.003345444,0.003345333,0.003344679,0.003344297,0.003343914,0.003343532,0.00334315,0.003342768,0.003342386,0.003342004
138.2882883,0.003250339,0.003328567,0.003328455,0.003327805,0.003327424,0.003327043,0.003326662,0.003326282,0.003325901,0.003325521,0.003325141
138.4384384,0.003233983,0.003311819,0.003311708,0.003311061,0.003310681,0.003310302,0.003309923,0.003309544,0.003309165,0.003308786,0.003308407
138.5885886,0.003217752,0.003295201,0.00329509,0.003294445,0.003294067,0.00329369,0.003293312,0.003292935,0.003292557,0.00329218,0.003291803
138.7387387,0.003201646,0.00327871,0.003278599,0.003277957,0.003277581,0.003277205,0.003276829,0.003276453,0.003276077,0.003275701,0.003275325
138.8888889,0.003185663,0.003262344,0.003262234,0.003261595,0.00326122,0.003260846,0.003260471,0.003260097,0.003259722,0.003259348,0.003258974
139.039039,0.003169801,0.003246104,0.003245994,0.003245357,0.003244984,0.003244611,0.003244238,0.003243865,0.003243493,0.00324312,0.003242747
139.1891892,0.003154061,0.003229987,0.003229877,0.003229243,0.003228872,0.0032285,0.003228129,0.003227757,0.003227386,0.003227015,0.003226644
139.3393393,0.00313844,0.003213992,0.003213882,0.003213251,0.003212881,0.003212511,0.003212142,0.003211772,0.003211402,0.003211032,0.003210663
139.4894895,0.003122936,0.003198118,0.003198008,0.003197381,0.003197012,0.003196644,0.003196275,0.003195907,0.003195539,0.00319517,0.003194802
139.6396396,0.00310755,0.003182364,0.003182254,0.003181629,0.003181262,0.003180895,0.003180528,0.003180162,0.003179795,0.003179428,0.003179062
139.7897898,0.00309228,0.003166728,0.003166619,0.003165997,0.003165631,0.003165265,0.0031649,0.003164535,0.003164169,0.003163804,0.003163439
139.9399399,0.003077124,0.00315121,0.003151101,0.003150481,0.003150117,0.003149753,0.003149389,0.003149025,0.003148661,0.003148298,0.003147934
140.0900901,0.003062081,0.003135807,0.003135698,0.003135082,0.003134719,0.003134356,0.003133994,0.003133631,0.003133269,0.003132907,0.003132545
140.2402402,0.003047151,0.00312052,0.003120411,0.003119797,0.003119436,0.003119075,0.003118714,0.003118353,0.003117992,0.003117631,0.00311727
140.3903904,0.003032332,0.003105346,0.003105238,0.003104626,0.003104266,0.003103907,0.003103547,0.003103188,0.003102828,0.003102469,0.00310211
140.5405405,0.003017623,0.003090285,0.003090177,0.003089568,0.00308921,0.003088851,0.003088493,0.003088135,0.003087777,0.003087419,0.003087062
140.6906907,0.003003023,0.003075335,0.003075227,0.003074621,0.003074264,0.003073908,0.003073551,0.003073194,0.003072838,0.003072481,0.003072125
140.8408408,0.00298853,0.003060496,0.003060388,0.003059785,0.003059429,0.003059074,0.003058719,0.003058363,0.003058008,0.003057653,0.003057298
140.990991,0.002974144,0.003045766,0.003045659,0.003045058,0.003044704,0.00304435,0.003043996,0.003043642,0.003043288,0.003042935,0.003042581
141.1411411,0.002959864,0.003031144,0.003031037,0.003030438,0.003030086,0.003029733,0.003029381,0.003029029,0.003028676,0.003028324,0.003027972
141.2912913,0.002945689,0.003016629,0.003016522,0.003015927,0.003015575,0.003015224,0.003014873,0.003014522,0.003014171,0.003013821,0.00301347
141.4414414,0.002931617,0.00300222,0.003002114,0.003001521,0.003001171,0.003000821,0.003000471,0.003000122,0.002999772,0.002999423,0.002999074
141.5915916,0.002917648,0.002987917,0.00298781,0.00298722,0.002986871,0.002986523,0.002986175,0.002985826,0.002985478,0.00298513,0.002984782
141.7417417,0.00290378,0.002973717,0.002973611,0.002973023,0.002972676,0.002972329,0.002971982,0.002971635,0.002971288,0.002970942,0.002970595
141.8918919,0.002890013,0.00295962,0.002959514,0.002958929,0.002958583,0.002958237,0.002957892,0.002957546,0.002957201,0.002956856,0.002956511
142.042042,0.002876346,0.002945625,0.00294552,0.002944936,0.002944592,0.002944248,0.002943904,0.00294356,0.002943216,0.002942872,0.002942528
142.1921922,0.002862777,0.002931731,0.002931626,0.002931045,0.002930702,0.002930359,0.002930017,0.002929674,0.002929331,0.002928989,0.002928646
142.3423423,0.002849305,0.002917937,0.002917832,0.002917254,0.002916912,0.002916571,0.002916229,0.002915888,0.002915547,0.002915206,0.002914864
142.4924925,0.002835931,0.002904242,0.002904137,0.002903562,0.002903221,0.002902881,0.002902541,0.002902201,0.002901861,0.002901521,0.002901181
142.6426426,0.002822652,0.002890645,0.002890541,0.002889967,0.002889628,0.002889289,0.002888951,0.002888612,0.002888273,0.002887935,0.002887596
142.7927928,0.002809468,0.002877145,0.002877041,0.00287647,0.002876132,0.002875795,0.002875457,0.00287512,0.002874783,0.002874446,0.002874108
142.9429429,0.002796378,0.002863742,0.002863637,0.002863069,0.002862733,0.002862396,0.00286206,0.002861724,0.002861388,0.002861052,0.002860716
143.0930931,0.002783381,0.002850433,0.002850329,0.002849763,0.002849428,0.002849093,0.002848758,0.002848423,0.002848089,0.002847754,0.00284742
143.2432432,0.002770475,0.002837219,0.002837115,0.002836551,0.002836217,0.002835884,0.00283555,0.002835217,0.002834884,0.00283455,0.002834217
143.3933934,0.002757662,0.002824098,0.002823994,0.002823433,0.002823101,0.002822768,0.002822436,0.002822104,0.002821772,0.00282144,0.002821108
143.5435435,0.002744938,0.002811069,0.002810966,0.002810407,0.002810076,0.002809745,0.002809414,0.002809083,0.002808752,0.002808422,0.002808091
143.6936937,0.002732304,0.002798133,0.00279803,0.002797473,0.002797143,0.002796813,0.002796484,0.002796154,0.002795825,0.002795495,0.002795166
143.8438438,0.002719759,0.002785287,0.002785184,0.002784629,0.002784301,0.002783972,0.002783644,0.002783316,0.002782988,0.002782659,0.002782331
143.993994,0.002707302,0.002772531,0.002772428,0.002771876,0.002771549,0.002771221,0.002770894,0.002770567,0.00277024,0.002769913,0.002769587
144.1441441,0.002694931,0.002759864,0.002759761,0.002759211,0.002758885,0.002758559,0.002758234,0.002757908,0.002757582,0.002757257,0.002756931
144.2942943,0.002682647,0.002747285,0.002747183,0.002746635,0.00274631,0.002745986,0.002745661,0.002745336,0.002745012,0.002744688,0.002744363
144.4444444,0.002670448,0.002734793,0.002734691,0.002734146,0.002733822,0.002733499,0.002733176,0.002732852,0.002732529,0.002732206,0.002731883
144.5945946,0.002658333,0.002722388,0.002722287,0.002721744,0.002721421,0.002721099,0.002720777,0.002720455,0.002720133,0.002719811,0.002719489
144.7447447,0.002646303,0.002710069,0.002709968,0.002709427,0.002709106,0.002708785,0.002708464,0.002708143,0.002707822,0.002707502,0.002707181
144.8948949,0.002634355,0.002697835,0.002697734,0.002697195,0.002696875,0.002696556,0.002696236,0.002695916,0.002695597,0.002695277,0.002694958
